fecha_desaparicion;fecha_denuncia;fecha_conocimiento;zona;distrito;circuito;subcircuito;codigo_provincia;provincia;codigo_canton;canton;dias_solucion;latitud_desaparicion;longitud_desaparicion;sexo;nacionalidad;edad;rango_edad;etnia;fecha_localizacion;latitud_localizacion;longitud_localizacion;provincia_localizacion;situacion_actual;motivo_desaparicion;motivacion_desaparicion_observada;estado_desaparecido
26/10/2023;30/10/2023;;ZONA 9;EUGENIO ESPEJO;IÑAQUITO;IÑAQUITO 6;17;PICHINCHA;1701;QUITO;39052800;-0,180653;-78,467838;MUJER;HAITI;16;ADOLESCENTES;SIN_DATO;20/1/2025;;;;ENCONTRADO;CERRADO POR FISCALÍA / DELITO REFORMULADO;CERRADO POR FISCALÍA / DELITO REFORMULADO;DESAPARICIÓN INVOLUNTARIA
26/10/2023;27/10/2023;;ZONA 9;TUMBACO;PIFO;PIFO 2;17;PICHINCHA;1701;QUITO;172800;-0,232026;-78,336955;MUJER;ECUADOR;29;ADULTO;MESTIZO/A;28/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;DELINCUENCIA;DESAPARICIÓN VOLUNTARIA
26/10/2023;27/10/2023;;ZONA 9;ELOY ALFARO - DMQ;ARGELIA;ARGELIA 5;17;PICHINCHA;1701;QUITO;1123200;-0,287837;-78,527751;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;8/11/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
26/10/2023;26/10/2023;;ZONA 9;QUITUMBE;LAS CUADRAS;LAS CUADRAS 3;17;PICHINCHA;1701;QUITO;432000;-0,300007;-78,554458;HOMBRE;ECUADOR;12;ADOLESCENTES;MESTIZO/A;31/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
26/10/2023;1/11/2023;;ZONA 9;QUITUMBE;GUAMANÍ;GUAMANÍ 4;17;PICHINCHA;1701;QUITO;2332800;-0,347376;-78,554788;HOMBRE;ECUADOR;16;ADOLESCENTES;MESTIZO/A;22/11/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
25/10/2023;26/10/2023;;ZONA 9;QUITUMBE;GUAMANÍ;GUAMANÍ 1;17;PICHINCHA;1701;QUITO;86400;-0,329619;-78,554373;HOMBRE;ECUADOR;18;ADULTO;INDIGENA;26/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
25/10/2023;26/10/2023;;ZONA 9;EUGENIO ESPEJO;NAYON;NAYON 1;17;PICHINCHA;1701;QUITO;86400;-0,15775;-78,438969;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;26/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
25/10/2023;26/10/2023;;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 3;17;PICHINCHA;1701;QUITO;518400;-0,3086;-78,561826;MUJER;ECUADOR;25;ADULTO;MESTIZO/A;31/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;ALCOHOLISMO;DESAPARICIÓN VOLUNTARIA
25/10/2023;27/10/2023;;ZONA 9;CALDERÓN;SAN JUAN DE CALDERÓN;SAN JUAN DE CALDERÓN 1;17;PICHINCHA;1701;QUITO;1036800;-0,071246;-78,431649;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;6/11/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
24/10/2023;25/10/2023;;ZONA 9;LA DELICIA;LA ROLDÓS;LA ROLDÓS 2;17;PICHINCHA;1701;QUITO;172800;-0,083989;-78,508768;HOMBRE;ECUADOR;62;ADULTO;MESTIZO/A;26/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
24/10/2023;25/10/2023;;ZONA 9;ELOY ALFARO - DMQ;EL CALZADO;EL CALZADO 2;17;PICHINCHA;1701;QUITO;172800;-0,264905;-78,535498;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;26/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
24/10/2023;24/10/2023;;ZONA 9;EUGENIO ESPEJO;EL BOSQUE;EL BOSQUE 2;17;PICHINCHA;1701;QUITO;0;-0,165196;-78,49042;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;24/10/2023;;;;ENCONTRADO;CAUSAS ACADÉMICAS;ACADÉMICO/ESCOLAR (RENDIMIENTO);DESAPARICIÓN VOLUNTARIA
24/10/2023;25/10/2023;;ZONA 9;ELOY ALFARO - DMQ;EL CALZADO;EL CALZADO 2;17;PICHINCHA;1701;QUITO;86400;-0,264079;-78,535255;MUJER;ECUADOR;14;ADOLESCENTES;AFRO;25/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
24/10/2023;7/11/2023;;ZONA 9;LA DELICIA;SAN ANTONIO ALTO;SAN ANTONIO ALTO 1;17;PICHINCHA;1701;QUITO;15552000;0,004568;-78,446774;HOMBRE;ECUADOR;43;ADULTO;MULATO/A;21/4/2024;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
23/10/2023;25/10/2023;;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 5;17;PICHINCHA;1701;QUITO;1296000;-0,20694;-78,491151;MUJER;ECUADOR;2;NIÑOS(AS);MESTIZO/A;7/11/2023;;;;ENCONTRADO;VIOLENCIA;VIOLENCIA PSICOLÓGICA;DESAPARICIÓN VOLUNTARIA
23/10/2023;25/10/2023;;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 5;17;PICHINCHA;1701;QUITO;1296000;-0,20694;-78,491151;MUJER;ECUADOR;4;NIÑOS(AS);MESTIZO/A;7/11/2023;;;;ENCONTRADO;VIOLENCIA;VIOLENCIA PSICOLÓGICA;DESAPARICIÓN VOLUNTARIA
23/10/2023;25/10/2023;;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 5;17;PICHINCHA;1701;QUITO;1296000;-0,20694;-78,491151;MUJER;SIN_DATO;29;ADULTO;MESTIZO/A;7/11/2023;;;;ENCONTRADO;VIOLENCIA;VIOLENCIA PSICOLÓGICA;DESAPARICIÓN VOLUNTARIA
23/10/2023;24/10/2023;;ZONA 9;LOS CHILLOS;CONOCOTO SUR;CONOCOTO SUR 2;17;PICHINCHA;1701;QUITO;345600;-0,306949;-78,5019;HOMBRE;ECUADOR;34;ADULTO;MESTIZO/A;27/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
22/10/2023;4/7/2025;;ZONA 9;MANUELA SÁENZ;ITCHIMBIA;ITCHIMBIA 4;17;PICHINCHA;1701;QUITO;;-0,227515;-78,50353;HOMBRE;COLOMBIA;32;ADULTO;AFRO;;;;;DESAPARECIDO;;;EN INVESTIGACIÓN
22/10/2023;23/10/2023;;ZONA 9;ELOY ALFARO - DMQ;MAGDALENA;MAGDALENA 3;17;PICHINCHA;1701;QUITO;86400;-0,244102;-78,52212;MUJER;ECUADOR;64;ADULTO;MESTIZO/A;23/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
22/10/2023;25/10/2023;;ZONA 9;EUGENIO ESPEJO;UNIVERSITARIO;UNIVERSITARIO 3;17;PICHINCHA;1701;QUITO;259200;-0,191829;-78,511418;HOMBRE;ECUADOR;57;ADULTO;MESTIZO/A;25/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
22/10/2023;24/10/2023;;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 3;17;PICHINCHA;1701;QUITO;259200;-0,201847;-78,491103;MUJER;ECUADOR;22;ADULTO;MESTIZO/A;25/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
22/10/2023;24/10/2023;;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 3;17;PICHINCHA;1701;QUITO;259200;-0,201847;-78,491103;HOMBRE;ECUADOR;4;NIÑOS(AS);MESTIZO/A;25/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
22/10/2023;30/10/2023;;ZONA 9;TUMBACO;PIFO;PIFO 2;17;PICHINCHA;1701;QUITO;2505600;-0,232026;-78,336955;MUJER;ECUADOR;19;ADULTO;MESTIZO/A;20/11/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
21/10/2023;21/10/2023;;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 2;17;PICHINCHA;1701;QUITO;259200;-0,204716;-78,492567;HOMBRE;ECUADOR;23;ADULTO;MESTIZO/A;24/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
21/10/2023;21/10/2023;;ZONA 9;QUITUMBE;GUAMANÍ;GUAMANÍ 2;17;PICHINCHA;1701;QUITO;172800;-0,334968;-78,567567;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;23/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
21/10/2023;24/10/2023;;ZONA 9;ELOY ALFARO - DMQ;MENA;MENA 2;17;PICHINCHA;1701;QUITO;345600;-0,256311;-78,553097;MUJER;ECUADOR;9;NIÑOS(AS);MESTIZO/A;25/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
21/10/2023;23/10/2023;;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 5;17;PICHINCHA;1701;QUITO;864000;-0,28642;-78,564737;HOMBRE;ECUADOR;49;ADULTO;MESTIZO/A;31/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
21/10/2023;23/10/2023;;ZONA 9;ELOY ALFARO - DMQ;FERROVIARIA;FERROVIARIA 1;17;PICHINCHA;1701;QUITO;259200;-0,257573;-78,516408;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;24/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
21/10/2023;28/10/2023;;ZONA 9;ELOY ALFARO - DMQ;ARGELIA;ARGELIA 6;17;PICHINCHA;1701;QUITO;864000;-0,279768;-78,514969;HOMBRE;ECUADOR;40;ADULTO;MESTIZO/A;31/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;ALCOHOLISMO;DESAPARICIÓN VOLUNTARIA
21/10/2023;27/10/2023;;ZONA 9;LA DELICIA;LA ROLDÓS;LA ROLDÓS 2;17;PICHINCHA;1701;QUITO;2678400;-0,060422;-78,503017;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;21/11/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
21/10/2023;30/10/2023;;ZONA 9;CALDERÓN;CARAPUNGO;CARAPUNGO 3;17;PICHINCHA;1701;QUITO;12009600;-0,094049;-78,45101;HOMBRE;ECUADOR;23;ADULTO;MESTIZO/A;8/3/2024;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
20/10/2023;24/10/2023;;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 2;17;PICHINCHA;1701;QUITO;1123200;-0,274702;-78,557301;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;2/11/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
20/10/2023;20/10/2023;;ZONA 9;ELOY ALFARO - DMQ;EL CALZADO;EL CALZADO 2;17;PICHINCHA;1701;QUITO;259200;-0,259072;-78,529171;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;23/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
20/10/2023;20/10/2023;;ZONA 9;EUGENIO ESPEJO;IÑAQUITO;IÑAQUITO 6;17;PICHINCHA;1701;QUITO;0;-0,180653;-78,467838;HOMBRE;ECUADOR;65;ADULTO MAYOR;MESTIZO/A;20/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;DELINCUENCIA;DESAPARICIÓN VOLUNTARIA
20/10/2023;21/10/2023;;ZONA 9;MANUELA SÁENZ;ITCHIMBIA;ITCHIMBIA 4;17;PICHINCHA;1701;QUITO;259200;-0,228274;-78,506887;HOMBRE;ECUADOR;20;ADULTO;MESTIZO/A;23/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
20/10/2023;21/10/2023;;ZONA 9;ELOY ALFARO - DMQ;ARGELIA;ARGELIA 4;17;PICHINCHA;1701;QUITO;86400;-0,287721;-78,517415;HOMBRE;ECUADOR;14;ADOLESCENTES;MESTIZO/A;21/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
20/10/2023;20/10/2023;;ZONA 9;MANUELA SÁENZ;CENTRO HISTÓRICO;CENTRO HISTÓRICO 3;17;PICHINCHA;1701;QUITO;0;-0,21595;-78,514259;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;20/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
20/10/2023;20/10/2023;;ZONA 9;EUGENIO ESPEJO;AEROPUERTO;AEROPUERTO 4;17;PICHINCHA;1701;QUITO;0;-0,146983;-78,498029;HOMBRE;SIN_DATO;14;ADOLESCENTES;MESTIZO/A;20/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
19/10/2023;20/10/2023;;ZONA 9;ELOY ALFARO - DMQ;EL CALZADO;EL CALZADO 2;17;PICHINCHA;1701;QUITO;432000;-0,259072;-78,529171;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;24/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
18/10/2023;18/10/2023;;ZONA 9;LOS CHILLOS;EL EJIDO;EL EJIDO 1;17;PICHINCHA;1701;QUITO;86400;-0,376407;-78,489168;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;19/10/2023;;;;ENCONTRADO;CAUSAS ACADÉMICAS;ACADÉMICO/ESCOLAR (RENDIMIENTO);DESAPARICIÓN VOLUNTARIA
18/10/2023;19/10/2023;;ZONA 9;ELOY ALFARO - DMQ;MENA;MENA 5;17;PICHINCHA;1701;QUITO;86400;-0,26597;-78,558232;MUJER;ECUADOR;47;ADULTO;MESTIZO/A;19/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
18/10/2023;19/10/2023;;ZONA 9;MANUELA SÁENZ;PANECILLO;PANECILLO 3;17;PICHINCHA;1701;QUITO;1728000;-0,231287;-78,511552;HOMBRE;ECUADOR;37;ADULTO;MESTIZO/A;7/11/2023;;;;ENCONTRADO;CAUSAS SOCIALES;DELINCUENCIA;DESAPARICIÓN VOLUNTARIA
18/10/2023;24/10/2023;;ZONA 9;QUITUMBE;QUITUMBE;QUITUMBE 2;17;PICHINCHA;1701;QUITO;518400;-0,298919;-78,528283;MUJER;ECUADOR;1;NIÑOS(AS);MESTIZO/A;24/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
18/10/2023;20/10/2023;;ZONA 9;LA DELICIA;EL MIRADOR;EL MIRADOR 2;17;PICHINCHA;1701;QUITO;1382400;-0,118092;-78,470848;HOMBRE;ECUADOR;32;ADULTO;MESTIZO/A;3/11/2023;;;;FALLECIDO;FALLECIDO;SIN_DATO;DESAPARICIÓN INVOLUNTARIA
17/10/2023;18/10/2023;;ZONA 9;LOS CHILLOS;CONOCOTO SUR;CONOCOTO SUR 2;17;PICHINCHA;1701;QUITO;86400;-0,291809;-78,489424;HOMBRE;ECUADOR;35;ADULTO;MESTIZO/A;18/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;DELINCUENCIA;DESAPARICIÓN VOLUNTARIA
17/10/2023;18/10/2023;;ZONA 9;CALDERÓN;CALDERÓN;CALDERÓN 2;17;PICHINCHA;1701;QUITO;86400;-0,096049;-78,424033;HOMBRE;ECUADOR;15;ADOLESCENTES;MESTIZO/A;18/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/10/2023;23/10/2023;;ZONA 9;QUITUMBE;LAS CUADRAS;LAS CUADRAS 2;17;PICHINCHA;1701;QUITO;777600;-0,289816;-78,543869;HOMBRE;ECUADOR;63;ADULTO;MESTIZO/A;26/10/2023;;;;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;OTRAS DISCAPACIDADES / ENFERMEDADES / TRASTORNOS;EXTRAVÍO
16/10/2023;17/10/2023;;ZONA 9;LOS CHILLOS;PINTAG;PINTAG 2;17;PICHINCHA;1701;QUITO;259200;-0,374058;-78,370001;HOMBRE;ECUADOR;85;ADULTO MAYOR;MESTIZO/A;19/10/2023;;;;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD PSICOSOCIAL;EXTRAVÍO
16/10/2023;17/10/2023;;ZONA 9;ELOY ALFARO - DMQ;CHILIBULO;CHILIBULO 5;17;PICHINCHA;1701;QUITO;3801600;-0,233772;-78,532783;HOMBRE;ECUADOR;15;ADOLESCENTES;MESTIZO/A;29/11/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
15/10/2023;17/1/2024;;ZONA 9;TUMBACO;VÍA LÁCTEA;VÍA LÁCTEA 1;17;PICHINCHA;1701;QUITO;;-0,203479;-78,422302;HOMBRE;ECUADOR;34;ADULTO;MESTIZO/A;;;;;DESAPARECIDO;;;EN INVESTIGACIÓN
15/10/2023;16/10/2023;;ZONA 9;CALDERÓN;LOS LLANOS;LOS LLANOS 1;17;PICHINCHA;1701;QUITO;432000;-0,106031;-78,432997;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;20/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
15/10/2023;16/10/2023;;ZONA 9;ELOY ALFARO - DMQ;ARGELIA;ARGELIA 5;17;PICHINCHA;1701;QUITO;86400;-0,286097;-78,526381;MUJER;ECUADOR;24;ADULTO;MESTIZO/A;16/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
15/10/2023;18/10/2023;;ZONA 9;TUMBACO;PIFO;PIFO 2;17;PICHINCHA;1701;QUITO;5875200;-0,225477;-78,339739;HOMBRE;ECUADOR;46;ADULTO;MESTIZO/A;22/12/2023;;;;FALLECIDO;FALLECIDO;SIN_DATO;DESAPARICIÓN INVOLUNTARIA
15/10/2023;31/10/2023;;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 1;17;PICHINCHA;1701;QUITO;16329600;-0,294922;-78,56289;MUJER;ECUADOR;24;ADULTO;MESTIZO/A;21/4/2024;;;;ENCONTRADO;VIOLENCIA;VIOLENCIA FÍSICA;DESAPARICIÓN VOLUNTARIA
15/10/2023;31/10/2023;;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 1;17;PICHINCHA;1701;QUITO;16329600;-0,294922;-78,56289;MUJER;ECUADOR;3;NIÑOS(AS);MESTIZO/A;21/4/2024;;;;ENCONTRADO;VIOLENCIA;VIOLENCIA FÍSICA;DESAPARICIÓN VOLUNTARIA
15/10/2023;30/11/2023;;ZONA 9;LA DELICIA;SAN ANTONIO ALTO;SAN ANTONIO ALTO 1;17;PICHINCHA;1701;QUITO;5788800;0,004568;-78,446774;HOMBRE;ECUADOR;23;ADULTO;MESTIZO/A;21/12/2023;;;;ENCONTRADO;CAUSAS SOCIALES;DROGADICCIÓN;DESAPARICIÓN VOLUNTARIA
14/10/2023;15/10/2023;;ZONA 9;LA DELICIA;LA BOTA;LA BOTA 2;17;PICHINCHA;1701;QUITO;86400;-0,117174;-78,458714;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;15/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
14/10/2023;16/10/2023;;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 3;17;PICHINCHA;1701;QUITO;345600;-0,3086;-78,561826;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;18/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
14/10/2023;15/10/2023;;ZONA 9;ELOY ALFARO - DMQ;SANTA ANITA;SANTA ANITA 2;17;PICHINCHA;1701;QUITO;86400;-0,26057;-78,538965;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;15/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
14/10/2023;16/10/2023;;ZONA 9;MANUELA SÁENZ;CENTRO HISTÓRICO;CENTRO HISTÓRICO 3;17;PICHINCHA;1701;QUITO;5961600;-0,219378;-78,517892;HOMBRE;ECUADOR;15;ADOLESCENTES;MESTIZO/A;22/12/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
13/10/2023;16/10/2023;;ZONA 9;MANUELA SÁENZ;CENTRO HISTÓRICO;CENTRO HISTÓRICO 4;17;PICHINCHA;1701;QUITO;4060800;-0,221423;-78,505583;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;29/11/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
13/10/2023;24/10/2023;;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 5;17;PICHINCHA;1701;QUITO;1123200;-0,288823;-78,562935;HOMBRE;ECUADOR;64;ADULTO;MESTIZO/A;26/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
11/10/2023;29/11/2023;;ZONA 9;EUGENIO ESPEJO;AEROPUERTO;AEROPUERTO 3;17;PICHINCHA;1701;QUITO;14860800;-0,142528;-78,495308;HOMBRE;ECUADOR;53;ADULTO;MESTIZO/A;31/3/2024;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
11/10/2023;11/10/2023;;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 3;17;PICHINCHA;1701;QUITO;86400;-0,284986;-78,563297;MUJER;ECUADOR;13;ADOLESCENTES;BLANCO/A;12/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
11/10/2023;12/10/2023;;ZONA 9;CALDERÓN;LOS LLANOS;LOS LLANOS 2;17;PICHINCHA;1701;QUITO;172800;-0,115528;-78,440652;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;13/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
11/10/2023;12/10/2023;;ZONA 9;EUGENIO ESPEJO;DAMMER;DAMMER 1;17;PICHINCHA;1701;QUITO;86400;-0,149516;-78,47097;MUJER;ECUADOR;26;ADULTO;MESTIZO/A;12/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;DELINCUENCIA;DESAPARICIÓN VOLUNTARIA
11/10/2023;12/10/2023;;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 5;17;PICHINCHA;1701;QUITO;172800;-0,28696;-78,565185;HOMBRE;ECUADOR;23;ADULTO;MESTIZO/A;13/10/2023;;;;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;OTRAS DISCAPACIDADES / ENFERMEDADES / TRASTORNOS;EXTRAVÍO
11/10/2023;12/10/2023;;ZONA 9;ELOY ALFARO - DMQ;BARRIO NUEVO;BARRIO NUEVO 3;17;PICHINCHA;1701;QUITO;86400;-0,279635;-78,532977;HOMBRE;ECUADOR;14;ADOLESCENTES;MESTIZO/A;12/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
11/10/2023;11/10/2023;;ZONA 9;QUITUMBE;QUITUMBE;QUITUMBE 3;17;PICHINCHA;1701;QUITO;432000;-0,307339;-78,542061;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;16/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
10/10/2023;11/10/2023;;ZONA 9;TUMBACO;CUMBAYÁ SUR;CUMBAYÁ SUR 3;17;PICHINCHA;1701;QUITO;86400;-0,235456;-78,447599;HOMBRE;VENEZUELA;53;ADULTO;OTROS;11/10/2023;;;;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
10/10/2023;11/10/2023;;ZONA 9;LOS CHILLOS;GUANGOPOLO;GUANGOPOLO 1;17;PICHINCHA;1701;QUITO;172800;-0,258835;-78,452799;MUJER;VENEZUELA;15;ADOLESCENTES;OTROS;12/10/2023;;;;ENCONTRADO;CAUSAS SOCIALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
10/10/2023;10/10/2023;;ZONA 9;LA DELICIA;LA ROLDÓS;LA ROLDÓS 2;17;PICHINCHA;1701;QUITO;259200;-0,084157;-78,512399;MUJER;ECUADOR;88;ADULTO MAYOR;MESTIZO/A;13/10/2023;;;;ENCONTRADO;EXTRAVIADO - AUSENCIA TEMPORAL;PERSONA EXTRAVIADA;EXTRAVÍO
